id,inhs:dead,inhs:total_Males,dwc:county,dwc:locality,idigbio:tribe,dwc:infraspecificEpithet,dwc:rightsHolder,dwc:lifeStage,idigbio:associatedFamily,inhs:juv_females,inhs:location_Basin,dwc:earliestAgeOrLowestStage,inhs:superfamily,dwc:ownerInstitutionCode,dwc:taxonRank,dwc:bed,dwc:country,dwc:verbatimDepth,inhs:instars_Female,dwc:identificationID,dcterms:source,dwc:maximumElevationInMeters,inhs:instars_Male,dwc:waterBody,dwc:family,idigbio:associateCondition,idigbio:associateAuthor,dwc:identificationReferences,symbiota:verbatimScientificName,dwc:rights,dwc:island,dwc:geodeticDatum,dcterms:bibliographicCitation,dwc:nomenclaturalCode,dcterms:type,inhs:vouchered,idigbio:associateCommonName,dwc:earliestEpochOrLowestSeries,fcc:datePicked,dwc:namePublishedIn,dwc:verbatimCoordinateSystem,dwc:coordinateUncertaintyInMeters,dwc:day,dwc:lithostratigraphicTerms,dwc:identificationRemarks,dwc:verbatimTaxonRank,dwc:individualID,dwc:latestPeriodOrHighestSystem,idigbio:determinationHistory,dwc:recordedBy,dwc:order,dcterms:references,dwc:islandGroup,dcterms:accessRights,dwc:group,dwc:dateIdentified,dwc:informationWithheld,dwc:scientificNameID,dwc:verbatimElevation,dcterms:rightsHolder,dwc:establishmentMeans,dwc:taxonID,dwc:maximumDepthInMeters,inhs:live,dwc:typeStatus,dwc:verbatimLatitude,dwc:occurrenceStatus,fcc:subfamily,dwc:locationID,dwc:basisOfRecord,dwc:taxonRemarks,dwc:latestEpochOrHighestSeries,dwc:dynamicProperties,inhs:relic,dwc:municipality,dwc:previousIdentifications,dwc:latestAgeOrHighestStage,dwc:lowestBiostratigraphicZone,dwc:vernacularName,dwc:fieldNotes,dwc:institutionCode,dwc:samplingEffort,dwc:class,inhs:formII_males,dwc:member,dwc:verbatimLongitude,dwc:minimumDepthInMeters,dwc:verbatimLocality,inhs:juv_males,idigbio:associateNotes,dwc:phylum,dcterms:rights,symbiotaverbatimScientificName,dwc:relatedResourceID,dwc:minimumElevationInMeters,dwc:associatedTaxa,inhs:locationTrs,dwc:samplingProtocol,dwc:originalNameUsage,dwc:startDayOfYear,dwc:verbatimCoordinates,idigbio:substrate,idigbio:etag,idigbio:uuid,dwc:georeferencedDate,inhs:formII_females,dwc:habitat,dwc:scientificNameAuthorship,dwc:occurrenceID,dwc:associatedMedia,dwc:dataGeneralizations,inhs:location_RiverMile,dwc:namePublishedInID,idigbio:createdBy,inhs:location_Stream,idigbio:associateDeterminedBy,dwc:earliestPeriodOrLowestSystem,dwc:subgenus,dwc:decimalLatitude,idigbio:hostFamily,dwc:georeferenceRemarks,dwc:occurrenceRemarks,row number,dwc:preparations,dwc:identificationVerificationStatus,idigbio:subfamily,idigbio:preparationCount,fcc:pickedBy,dwc:eventRemarks,dwc:VerbatimEventDate,dwc:associatedReferences,idigbio:endangeredStatus,dwc:locationAccordingTo,dwc:georeferenceSources,dwc:associatedSequences,dwc:formation,dwc:higherClassification,dwc:catalogNumber,dwc:verbatimSRS,dwc:higherGeography,dwc:individualCount,dwc:decimalLongitude,dwc:datasetName,dwc:month,dwc:georeferencedBy,dwc:eventTime,dwc:identificationQualifier,idigbio:associateRelationship,dwc:behavior,dwc:specificEpithet,dwc:countryCode,idigbio:associateIdentifier,dwc:kingdom,idigbio:recordID,dwc:fieldNumber,dwc:coordinatePrecision,idigbio:recordIds,inhs:juv_undetermined,dcterms:language,dwc:stateProvince,dwc:eventDate,inhs:total_females,dwc:collectionID,idigbio:recordId,dwc:collectionCode,dwc:nameAccordingTo,idigbio:barcodeValue,dwc:georeferenceVerificationStatus,dwc:associatedOccurrences,inhs:formI_males,dwc:recordNumber,dwc:genus,dwc:continent,dwc:sex,dwc:identifiedBy,idigbio:version,http://symbiota.org/terms/verbatimScientificName,dwc:disposition,dwc:preparation,dwc:latestEraOrHighestErathem,idigbio:associatedRelationship,idigbio:dateModified,dwc:accessRights,dwc:institutionID,dwc:locationRemarks,dwc:reproductiveCondition,dwc:eventID,idigbio:subgenus,dwc:endDayOfYear,dwc:scientificName,dwc:nomenclaturalStatus,dwc:otherCatalogNumbers,dwc:verbatimEventDate,dcterms:reference,dwc:earliestEraOrLowestErathem,idigbio:preservative,dwc:georeferenceProtocol,dcterms:modified,fcc:superfamily,dwc:footprintWKT,dwc:datasetID,dwc:year
a98dc9a0-a8ea-40c2-831b-f6cd6487c325,,,,"Ecuador: Galapagos, James Island; Sulivan Bay",,,,,,,,,,"Museum of Comparative Zoology, Harvard University",,,,,,,,,,,Holothuriidae,,,,,,,,,ICZN,PhysicalObject,,,,,,,,,,,,,,,"RV Velero III, Hancock Pacific Expeditions",Aspidochirotida,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-1889,,,,,,,,President and Fellows of Harvard College,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,MCZ,,Holothuroidea,,,,,,,,Echinodermata,,,,,,,,,0,,,f8d839e806e7969fc776fe0dc798b9e1129cfa03,a98dc9a0-a8ea-40c2-831b-f6cd6487c325,,,,"(Forskål, 1775)",MCZ:IZ:HOL-1889,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-1889,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,,,,,,whole animal (70% ethanol),,,,,,,,,,,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Thymiosycia) impatiens,HOL-1889,,"Pacific Ocean, Pacific, Southeast",1,,,,,,,,,impatiens,,,Animalia,,,,,,en,,1938-01-21,,,,IZ,,,,,,,Holothuria,Pacific Ocean,,[no agent data],,,not applicable,,,,2014-04-19T02:32:33.637Z,,b4640710-8e03-11d8-b956-b8a03c50a862,,,,,,Holothuria (Thymiosycia) impatiens,,station number=796-38,"January 21, 1938",,,,,2014-04-11 12:02:26.0,,,,
8a377a7c-4c08-4192-a6df-41db42d99338,,,,"Australia, Queensland, Torres Strait, Erub",,,,,,,,,,"Museum of Comparative Zoology, Harvard University",,,,,,,,,,,Holothuriidae,,,,,,,,,ICZN,PhysicalObject,,,,,,,,,,Original of Mr. Grosse's fig. 16,,,,,Carnegie Expedition to the Torres Strait,Aspidochirotida,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-1057,,,,,,,,President and Fellows of Harvard College,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,MCZ,,Holothuroidea,,,,,,,,Echinodermata,,,,,,,,,0,,,c3790abe8a036071ec65b31c2f5b90ab914bede6,8a377a7c-4c08-4192-a6df-41db42d99338,,,,"Selenka, 1867",MCZ:IZ:HOL-1057,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-1057,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,,,,,,whole animal (70% ethanol),,,,,,,,,,,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Stauropora) pervicax,HOL-1057,,"Pacific Ocean, Pacific, Western Central",1,,,,,,,,,pervicax,,,Animalia,,,,,,en,,1913-09-18,,,,IZ,,,,,,,Holothuria,Pacific Ocean,,[no agent data],,,not applicable,,,,2014-06-18T07:23:07.703Z,,b4640710-8e03-11d8-b956-b8a03c50a862,,,,,,Holothuria (Stauropora) pervicax,,,"September 18, 1913",,,,,2014-06-04 12:02:26.0,,,,
d8719546-74a3-487f-b259-14b0e25903a2,,,,"off Northern Territory: Port Essington, Coral Bay",,,,,,,,,,"Museum of Comparative Zoology, Harvard University",,,,,,,,,,,Holothuriidae,,,,,,,,,ICZN,PhysicalObject,,,,,,,,,,,,,,,Harvard Australian Expedition 1931-1932,Aspidochirotida,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-1509,,,,,,,,President and Fellows of Harvard College,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,MCZ,,Holothuroidea,,,,,,,,Echinodermata,,,,,,,,,0,,,0da220c27501f24700b207ea32acd994776e7e71,d8719546-74a3-487f-b259-14b0e25903a2,,,,"Jaeger, 1833",MCZ:IZ:HOL-1509,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-1509,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,,,,,,whole animal (70% ethanol),,,,,,,,,,,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Halodeima) atra,HOL-1509,,"Pacific Ocean, Pacific, Western Central",1,,,,,,,,,atra,,,Animalia,,,,,,en,,1932-05-21,,,,IZ,,,,,,,Holothuria,Pacific Ocean,,[no agent data],,,not applicable,,,,2014-01-11T01:37:51.504Z,,b4640710-8e03-11d8-b956-b8a03c50a862,,,,,,Holothuria (Halodeima) atra,,,"May 21, 1932",,,,,2013-01-04 15:23:48.0,,,,
dd80e855-879c-4809-9f75-3e00d2335c2b,,,,"Mexico: Espiritu Santo Island, Punta Lobos",,,,,,,,,,"Museum of Comparative Zoology, Harvard University",,,,,,,,,,,Holothuriidae,,,,,,,,,ICZN,PhysicalObject,,,,,,,,,,,,,,,"Edward Flanders Ricketts, John Steinbeck",Aspidochirotida,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:128100,,,,,,,,President and Fellows of Harvard College,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,MCZ,,Holothuroidea,,,,,,,,Echinodermata,,,,,,,,,0,,,eab27cd0093b693f23afcb25346edb93f51335cd,dd80e855-879c-4809-9f75-3e00d2335c2b,,,,"Semper, 1868",MCZ:IZ:128100,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:128100,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,,,,,,whole animal (70% ethanol),,,,,,,,,,,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Thymiosycia) arenicola,128100,,"Pacific Ocean, Pacific, Eastern Central",1,,,,,,,,,arenicola,,,Animalia,,,,,,en,,1940-03-20,,,,IZ,,,,,,,Holothuria,Pacific Ocean,,Elisabeth Deichmann,,,not applicable,,,,2014-05-28T21:20:42.186Z,,b4640710-8e03-11d8-b956-b8a03c50a862,,,,,,Holothuria (Thymiosycia) arenicola,,original ledger number=2096,"March 20, 1940",,,,,2014-04-25 14:24:16.0,,,,
d33c40ef-ea0e-479d-9bd8-4eb7e2e1cc36,,,,"off New South Wales, Nielsen Park Shore, Port Jackson, Sydney Harbor (Australia)",,,,,,,,,,"Museum of Comparative Zoology, Harvard University",,,,,,,,,,,Holothuriidae,,,,,,,WGS84,,ICZN,PhysicalObject,,,,,,degrees dec. minutes,,,,,,,,,"Gonzalo Giribet, P. Hutchings",Aspidochirotida,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:126454,,,,,,,,President and Fellows of Harvard College,,,6,,,33d 51.18m S,,,,PreservedSpecimen,,,,,,,,,,,MCZ,,Holothuroidea,,,151d 16m E,2,,,,Echinodermata,,,,,,,,,0,,,0a2f131951ec97e8e8a24a9bae78415ddfe02857,d33c40ef-ea0e-479d-9bd8-4eb7e2e1cc36,,,,"Semper, 1867",MCZ:IZ:126454,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:126454,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,-33.853,,,,,whole animal (70% ethanol),verified by collector,,,,,,,,,unknown,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria similis,126454,,"Pacific Ocean, Pacific, Southwest",1,151.2666666667,,,Gonzalo Giribet,,,,,similis,,,Animalia,,,,,,en,,2000-04-12,,,,IZ,,,,,,,Holothuria,Pacific Ocean,,Gonzalo Giribet,,,not applicable,,,,2014-01-10T20:31:49.355Z,,b4640710-8e03-11d8-b956-b8a03c50a862,,,,,,Holothuria,,,12 April 2000,,,,unknown,2012-07-20 13:02:45.0,,,,
e3efafda-77b2-40f9-aeac-bd4456d19003,,,,"Puerto Rico, La Parguera Bay, Corona del Diablo",,,,,,,,,,"Museum of Comparative Zoology, Harvard University",,,,,,,,,,,Holothuriidae,,,,,,,,,ICZN,PhysicalObject,,,,,,,,,,,,,,,"Richard U. Gooding, Arthur G. Humes",Aspidochirotida,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-4280,,,,,,,,President and Fellows of Harvard College,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,MCZ,,Holothuroidea,,,,,,,,Echinodermata,,,,,,,,,0,,,fa155dc0e3b54171298e0a121bb08fd524fb48c0,e3efafda-77b2-40f9-aeac-bd4456d19003,,,,"Semper, 1868",MCZ:IZ:HOL-4280,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-4280,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,,,,,,whole animal (70% ethanol),,,,,,,,,,,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Thymiosycia) arenicola,HOL-4280,,"Atlantic Ocean, Atlantic, Western Central",1,,,,,,,,,arenicola,,,Animalia,,,,,,en,,1959-08-23,,,,IZ,,,,,,,Holothuria,Atlantic Ocean,,Elisabeth Deichmann,,,not applicable,,,,2014-05-28T20:05:12.728Z,,b4640710-8e03-11d8-b956-b8a03c50a862,,,,,,Holothuria (Thymiosycia) arenicola,,other number=416,"August 23, 1959",,,,,2012-12-17 12:03:29.0,,,,
e7785e20-6fff-48bb-8fe9-d473f9a2b3e7,,,,"Jamaica: entrance to Kingston Harbor, at Lazatto",,,,,,,,,,"Museum of Comparative Zoology, Harvard University",,,,,,,,,,,Holothuriidae,,,,,,,,,ICZN,PhysicalObject,,,,,,,,,,,,,,,"Arthur G. Humes, Richard U. Gooding",Aspidochirotida,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-4283,,,,,,,,President and Fellows of Harvard College,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,MCZ,,Holothuroidea,,,,,,,,Echinodermata,,,,,,,,,0,,,1c1be0d465f49b3b9eee0b7287d7cfcc4f921fcc,e7785e20-6fff-48bb-8fe9-d473f9a2b3e7,,,,"Selenka, 1867",MCZ:IZ:HOL-4283,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-4283,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,,,,,,whole animal (70% ethanol),,,,,,,,,,,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Halodeima) grisea,HOL-4283,,"Atlantic Ocean, Atlantic, Western Central",1,,,,,,,,,grisea,,,Animalia,,,,,,en,,1959-09-03,,,,IZ,,,,,,,Holothuria,Atlantic Ocean,,[no agent data],,,not applicable,,,,2014-02-28T07:22:59.250Z,,b4640710-8e03-11d8-b956-b8a03c50a862,,,,,,Holothuria (Halodeima) grisea,,other number=456,"Sept. 3, 1959",,,,,2014-02-12 14:02:27.0,,,,
f87a3d2a-d400-4bfe-a23f-c225df1039ca,,,San Francisco County,Forbidden Anchorage zone S of Explosives Anchorage 12,,,,,,,,,,,,,United States,45-58 ft,,,,,,,Holothuriidae,,,,,,,,,,PhysicalObject,,,,,,,,21,,,,,,,Stanford Research Institute,,,,,,,,,,,,,17.6784000000,,,"37°44'15""N",,,,PreservedSpecimen,,,,,,,,,,,CAS,,,,,"122°20'30""W",13.7160000000,,,,ECHINODERMATA,,,,,,,,,80,"37° 44' 15"" N, 122° 20' 30"" W",,8886f4b702655f04645334854c79f23d9077b304,f87a3d2a-d400-4bfe-a23f-c225df1039ca,,,,,urn:catalog:CAS:IZ:140662,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,37.7375000,,,,,75% EtOH,,,,,,,,,,,,,Animalia: ECHINODERMATA: HOLOTHUROIDEA: ASPIDOCHIROTIA: ASPIDOCHIROTIDA: Holothuriidae,140662.0,,CALIFORNIA: San Francisco Estuary: San Francisco Bay: San Francisco County: Hunter's Point,1,-122.3416667,,3,,,,,,,,,Animalia,,4,,,,en,California,1973-03-21 00:00:00.0,,,,IZ,,,,,,,Holothuria,,,C. Jong,,,,,,,2014-03-20T20:04:53.234Z,,,,,,,,Holothuria,,,21 Mar 1973,,,,,,,,,1973
7db8048c-77a4-4e00-aa0c-b53409e8ce07,,,,"Australia, Queensland, Torres Strait, Murray Island (Mer), southeastern reef flat",,,,,,,,,,"Museum of Comparative Zoology, Harvard University",,,,,,,,,,,Holothuriidae,,,,,,,,,ICZN,PhysicalObject,,,,,,,,,,Original or Mr. Grosse's fig. 13.,,,,,Carnegie Expedition to the Torres Strait,Aspidochirotida,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-1024,,,,,,,,President and Fellows of Harvard College,,,,,,,,,,PreservedSpecimen,,,age class: adult,,,,,,,,MCZ,,Holothuroidea,,,,,,,,Echinodermata,,,,,,,,,0,,,a0619a4bb71a128d3e5f89d053b75bbe755b5090,7db8048c-77a4-4e00-aa0c-b53409e8ce07,,,,"Lesson, 1830",MCZ:IZ:HOL-1024,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-1024,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,,,,,,whole animal (70% ethanol),,,,,,,,,,,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Halodeima) edulis,HOL-1024,,"Pacific Ocean, Pacific, Western Central",1,,,,,,,,,edulis,,,Animalia,,,,,,en,,1913-10-10,,,,IZ,,,,,,,Holothuria,Pacific Ocean,,[no agent data],,,not applicable,,,,2014-06-18T08:40:38.971Z,,b4640710-8e03-11d8-b956-b8a03c50a862,,,,,,Holothuria (Halodeima) edulis,,,"October 10, 1913",,,,,2014-06-09 15:35:46.0,,,,
cb1c1ed1-3c7c-4422-b85f-35b733457439,,,,St. Kruis [Curacao],,,,,,,,,,"Museum of Comparative Zoology, Harvard University",,,,,,,,,,,Holothuriidae,,,,,,,,,ICZN,PhysicalObject,,,,,,,,,,Found dry on shelf by GCB in Feb. 2007.,,,,,"Arthur G. Humes, Richard U. Gooding",Aspidochirotida,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-4056,,,,,,,,President and Fellows of Harvard College,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,MCZ,,Holothuroidea,,,,,,,,Echinodermata,,,,,,,,,0,,,3d0eefb9a838b07f153cccf3b1fe58cfd93eb0d2,cb1c1ed1-3c7c-4422-b85f-35b733457439,,,in little pools on the rock,"Ludwig, 1875",MCZ:IZ:HOL-4056,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-4056,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,,,,,,whole animal (dry),,,,,,,,,,,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Semperothuria) surinamensis,HOL-4056,,"Atlantic Ocean, Atlantic, Western Central",1,,,,,,,,,surinamensis,,,Animalia,,,,,,en,,1930-04-24,,,,IZ,,,,,,,Holothuria,Atlantic Ocean,,[no agent data],,,not applicable,,,,2014-01-11T14:12:44.996Z,,b4640710-8e03-11d8-b956-b8a03c50a862,,,,,,Holothuria (Semperothuria) surinamensis,,,1930-04-24,,,,,2013-01-10 11:11:11.0,,,,
b0a7d549-540c-4af1-85f1-8b7e3812af21,,,,"Jamaica, Kingston, Lime Cay",,,,,,,,,,"Museum of Comparative Zoology, Harvard University",,,,,,,,,,,Holothuriidae,,,,,,,,,ICZN,PhysicalObject,,,,,,,,,,Host of 433HG,,,,,"Arthur G. Humes, Richard U. Gooding",Aspidochirotida,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-4281,,,,,,,,President and Fellows of Harvard College,,,4.572,,,,,,,PreservedSpecimen,,,,,,,,,,,MCZ,,Holothuroidea,,,,4.572,,,,Echinodermata,,,,,,,,,0,,,f124757388f1bb4f562e69748348d08a9ca5b488,b0a7d549-540c-4af1-85f1-8b7e3812af21,,,,"Ludwig, 1875",MCZ:IZ:HOL-4281,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-4281,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,,,,,,whole animal (70% ethanol),,,,,,,,,,,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Halodeima) mexicana,HOL-4281,,"Atlantic Ocean, Atlantic, Western Central",1,,,,,,,,,mexicana,,,Animalia,,,,,,en,,1959-08-30,,,,IZ,,,,,,,Holothuria,Atlantic Ocean,,[no agent data],,,not applicable,,,,2014-05-28T20:32:29.296Z,,b4640710-8e03-11d8-b956-b8a03c50a862,,,,,,Holothuria (Halodeima) mexicana,,,"August 30, 1959",,,,,2014-05-16 11:02:27.0,,,,
b0fecedc-2f59-4e6a-8f43-8f7e430ae7cd,,,,"Between Maui and Lanai island, N. 60 deg45', E 1.6'",,,,,,,,,,,,,United States,28-43 fm,,,,,,,Holothuriidae,,,,,,,,,,PhysicalObject,,,,,,,,14,,,,,,,"U.S.F.C. Steamer ""Albatross""",,,,,,1907-01-01 00:00:00.0,,,,,,,78.6384000000,,,,,,,PreservedSpecimen,,,,,,,,,,,CAS,,,,,,51.2064000000,,,,ECHINODERMATA,,,,,,,9' Tanner Beam trawl,,104,,,dbcb8a01f108dc92b7782523fbc84461e3db3bec,b0fecedc-2f59-4e6a-8f43-8f7e430ae7cd,,,,"Fisher, 1907",urn:catalog:CAS:IZ:184142,,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,,,,,,40% I,,,,,,,,,,,,,Animalia: ECHINODERMATA: HOLOTHUROIDEA: ASPIDOCHIROTIA: ASPIDOCHIROTIDA: Holothuriidae,184142.0,,HAWAII: Auau Channel between Maui and  Lauai Isl: Lahaina Light,1,,,4,,,,,,annulifera,,,Animalia,,3876,,,,en,Hawaii,1902-04-14 00:00:00.0,,,,IZ,,,,,,,Holothuria,,,Fisher,,,,,,,2014-03-20T20:56:47.991Z,,,sand and gravel,,,,,Holothuria annulifera,,,14 Apr 1902,,,,,,,,,1902
000010c5-9f53-40a8-bcbc-aed1b64a620c,,,,"United States, Hawaii, Maui Island, Lahaina",,,,,,,,,,"Museum of Comparative Zoology, Harvard University",,,,,,,,,,,Holothuriidae,,,,,,,,,ICZN,PhysicalObject,,,,,,,,,,,,,,,"Hubert Lyman Clark, Carnegie Expedition to the Torres Strait",Aspidochirotida,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-961,,,,,,,,President and Fellows of Harvard College,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,MCZ,,Holothuroidea,,,,,,,,Echinodermata,,,,,,,,,0,,,8c34cd5f798a669a051d19936e193ee9861f1eed,000010c5-9f53-40a8-bcbc-aed1b64a620c,,,,"Selenka, 1867",MCZ:IZ:HOL-961,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-961,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,,,,,,whole animal (70% ethanol),,,,,,,,,,,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Lessonothuria) pardalis,HOL-961,,"Pacific Ocean, Pacific, Eastern Central",1,,,,,,,,,pardalis,,,Animalia,,,,,,en,,1913-12-06,,,,IZ,,,,,,,Holothuria,Pacific Ocean,,[no agent data],,,not applicable,,,,2014-06-18T05:06:08.443Z,,b4640710-8e03-11d8-b956-b8a03c50a862,,,,,,Holothuria (Lessonothuria) pardalis,,,"December 6, 1913",,,,,2014-05-22 11:02:26.0,,,,
04a0d8d5-a22f-4e81-9147-b83b006944cc,,,,"Greater Antilles, Cuba, Camaguey Province, Punta Alegre",,,,,,,,,,"Museum of Comparative Zoology, Harvard University",,,,,,,,,,,Holothuriidae,,,,,,,unknown,,ICZN,PhysicalObject,,,,,,deg. min. sec.,0,,,,,,,,Harvard-Havana Expedition,Aspidochirotida,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-2022,,,,,,,,President and Fellows of Harvard College,,,329.184,,,22d 46m 30s N,,,,PreservedSpecimen,,,,,,,,,,,MCZ,,Holothuroidea,,,79d 0m 0s W,,,,,Echinodermata,,,,,,,,,0,,,74697629f8008f8fc0ed15959eb4ed209e4bf714,04a0d8d5-a22f-4e81-9147-b83b006944cc,,,,Ludwig,MCZ:IZ:HOL-2022,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-2022,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,22.775,,,,,whole animal (70% ethanol),unknown,,,,,,,,,unknown,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Cystipus) occidentalis,HOL-2022,,"Atlantic Ocean, Atlantic, Western Central",1,-79,,,[no agent data],,,,,occidentalis,,,Animalia,,,0,,,en,,1939-04-30,,,,IZ,,,,,,,Holothuria,Atlantic Ocean,,[no agent data],,,not applicable,,,,2014-05-28T20:11:31.318Z,,b4640710-8e03-11d8-b956-b8a03c50a862,,,,,,Holothuria (Cystipus) occidentalis,,station number=3419,"April 30, 1939",,,,unknown,2014-05-19 14:02:26.0,,,,
03d74e59-c22e-4897-9af6-58e3a103ea8e,,,,"Mexico: Espiritu Santo Island, Punta Lobos",,,,,,,,,,"Museum of Comparative Zoology, Harvard University",,,,,,,,,,,Holothuriidae,,,,,,,,,ICZN,PhysicalObject,,,,,,,,,,,,,,,"Edward Flanders Ricketts, John Steinbeck",Aspidochirotida,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-2101,,,,,,,,President and Fellows of Harvard College,,,,,,,,,,PreservedSpecimen,,,,,,,,,,,MCZ,,Holothuroidea,,,,,,,,Echinodermata,,,,,,,,,0,,,b4c454cce9afe72556e3da5b619dbf2e9bae831d,03d74e59-c22e-4897-9af6-58e3a103ea8e,,,,"Selenka, 1867",MCZ:IZ:HOL-2101,http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-2101,,,,872733a2-67a3-4c54-aa76-862735a5f334,,,,,,,,,,whole animal (70% ethanol),,,,,,,,,,,,,Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Semperothuria) languens,HOL-2101,,"Pacific Ocean, Pacific, Eastern Central",1,,,,,,,,,languens,,,Animalia,,,,,,en,,1940-03-20,,,,IZ,,,,,,,Holothuria,Pacific Ocean,,[no agent data],,,not applicable,,,,2014-05-28T21:11:18.430Z,,b4640710-8e03-11d8-b956-b8a03c50a862,,,,,,Holothuria (Semperothuria) languens,,,"March 20, 1940",,,,,2014-04-25 15:02:27.0,,,,
