"","dwc.taxonRemarks","idigbio.associateDeterminedBy","dwc.recordedBy","inhs.total_females","dwc.locationRemarks","dwc.startDayOfYear","idigbio.subgenus","dwc.footprintWKT","dwc.verbatimCoordinateSystem","dwc.day","inhs.locationTrs","dcterms.reference","dwc.waterBody","idigbio.recordIds","dwc.nomenclaturalCode","dwc.collectionID","dwc.county","dwc.georeferenceSources","dwc.georeferenceRemarks","dwc.family","dwc.dateIdentified","dwc.phylum","symbiota.verbatimScientificName","dwc.minimumElevationInMeters","row.number","dwc.coordinatePrecision","dwc.coordinateUncertaintyInMeters","idigbio.dateModified","dwc.associatedOccurrences","inhs.instars_Male","dwc.habitat","dwc.earliestEraOrLowestErathem","dwc.maximumDepthInMeters","dwc.infraspecificEpithet","dwc.lithostratigraphicTerms","dwc.georeferencedBy","idigbio.createdBy","idigbio.associatedRelationship","dwc.eventRemarks","idigbio.hostFamily","dwc.group","dwc.earliestEpochOrLowestSeries","dwc.identificationRemarks","dwc.relatedResourceID","dwc.fieldNotes","idigbio.associateCondition","dwc.order","idigbio.preparationCount","inhs.juv_undetermined","dwc.accessRights","dwc.institutionCode","dwc.dataGeneralizations","idigbio.preservative","dwc.scientificNameID","idigbio.associateAuthor","idigbio.recordId","dwc.originalNameUsage","dwc.verbatimElevation","idigbio.substrate","dwc.verbatimTaxonRank","dwc.lifeStage","dwc.earliestAgeOrLowestStage","dwc.bed","symbiotaverbatimScientificName","dwc.continent","dwc.taxonID","dwc.georeferenceVerificationStatus","dwc.identificationQualifier","inhs.vouchered","inhs.instars_Female","inhs.juv_males","dwc.taxonRank","dwc.month","idigbio.recordID","dwc.member","idigbio.etag","dwc.latestPeriodOrHighestSystem","dcterms.rights","dwc.samplingProtocol","dwc.geodeticDatum","dwc.samplingEffort","dwc.VerbatimEventDate","dwc.earliestPeriodOrLowestSystem","inhs.formII_females","dwc.dynamicProperties","dwc.datasetID","idigbio.barcodeValue","dwc.verbatimCoordinates","dwc.associatedReferences","dwc.georeferencedDate","dcterms.type","dwc.rights","dwc.country","dwc.disposition","dwc.endDayOfYear","dwc.fieldNumber","dwc.identificationID","idigbio.associateIdentifier","dwc.genus","dwc.eventTime","inhs.formI_males","dcterms.accessRights","dcterms.modified","dwc.nomenclaturalStatus","dwc.associatedSequences","fcc.superfamily","inhs.dead","dwc.collectionCode","dwc.preparation","dwc.occurrenceRemarks","dwc.subgenus","dwc.verbatimLongitude","dwc.occurrenceStatus","dwc.stateProvince","dwc.sex","dwc.verbatimEventDate","dwc.identificationVerificationStatus","dwc.reproductiveCondition","inhs.location_Stream","dwc.rightsHolder","idigbio.associateRelationship","dwc.higherClassification","idigbio.associateNotes","dwc.individualCount","idigbio.version","inhs.relic","dwc.datasetName","dwc.decimalLatitude","dwc.lowestBiostratigraphicZone","id","inhs.formII_males","dwc.latestAgeOrHighestStage","dcterms.references","dwc.countryCode","idigbio.determinationHistory","dwc.namePublishedIn","dwc.catalogNumber","dwc.nameAccordingTo","fcc.datePicked","dwc.formation","dwc.ownerInstitutionCode","idigbio.subfamily","dwc.identificationReferences","http...symbiota.org.terms.verbatimScientificName","inhs.live","dwc.institutionID","dwc.associatedTaxa","dwc.verbatimLatitude","dwc.year","dwc.establishmentMeans","dcterms.source","idigbio.uuid","dwc.latestEraOrHighestErathem","inhs.superfamily","dwc.verbatimSRS","dwc.georeferenceProtocol","dwc.namePublishedInID","dwc.scientificNameAuthorship","dwc.municipality","dwc.locationID","dwc.specificEpithet","dwc.eventID","fcc.subfamily","inhs.juv_females","dwc.class","dwc.vernacularName","dwc.verbatimDepth","inhs.location_Basin","inhs.total_Males","dwc.maximumElevationInMeters","dwc.occurrenceID","dwc.locality","dwc.preparations","dwc.individualID","dwc.identifiedBy","dwc.associatedMedia","dwc.behavior","dwc.previousIdentifications","idigbio.associatedFamily","dwc.eventDate","dwc.minimumDepthInMeters","dwc.recordNumber","dwc.locationAccordingTo","dcterms.language","dwc.otherCatalogNumbers","dwc.latestEpochOrHighestSeries","dwc.basisOfRecord","idigbio.tribe","dcterms.bibliographicCitation","dwc.scientificName","dwc.decimalLongitude","dwc.informationWithheld","dwc.kingdom","idigbio.associateCommonName","fcc.pickedBy","dwc.verbatimLocality","inhs.location_RiverMile","dwc.islandGroup","dwc.higherGeography","dcterms.rightsHolder","idigbio.endangeredStatus","dwc.island","dwc.typeStatus"
"1740",NA,NA,"François Michonneau, Masami Obuchi",NA,"",NA,NA,NA,"",7,NA,NA,"",NA,"",NA,"Okinawa","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T18:09:37.854Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,NA,NA,"db026f2fdc32361410a53e9c06650cc8fa22e4d2",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"Japan","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"Ryukyus","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,26.32577,NA,"cf8bfc28-4dd5-49db-9348-39fe944b27f7",NA,NA,"",NA,NA,NA,"10934-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",2011,NA,NA,"cf8bfc28-4dd5-49db-9348-39fe944b27f7",NA,NA,NA,"",NA,"Lesson",NA,"FMOK11-St-16","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"331C80E8-4C88-41C9-8156-73EE98E10784","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",127.744874,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"1771",NA,NA,"Yoshihisa Fujita, Daisuke Uyeno",NA,"",NA,NA,NA,"",14,NA,NA,"",NA,"",NA,"Okinawa","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T16:18:32.658Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,NA,NA,"5a9df9a557e02c4c054cbfb7b961a23f100d2965",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"Japan","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"Ryukyus","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,26.444199,NA,"6759559d-a012-44fa-b9ea-47161c200044",NA,NA,"",NA,NA,NA,"10972-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",2011,NA,NA,"6759559d-a012-44fa-b9ea-47161c200044",NA,NA,NA,"",NA,"Lesson",NA,"FMOK11-St-20","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"CFD0EE1F-0B12-42C2-8BAD-68C8CE54C379","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",127.772746,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"1876",NA,NA,"François Michonneau",NA,"",NA,NA,NA,"",17,NA,NA,"",NA,"",NA,"","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T14:29:12.823Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"cc6b30f04d52c036b3897bcca59ffe7a7b0f595b",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"Australia","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"Queensland","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-14.74829,NA,"1bfb8ac4-e12a-4e47-9f80-2df78c2184f1",NA,NA,"",NA,NA,NA,"8396-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",2009,NA,NA,"1bfb8ac4-e12a-4e47-9f80-2df78c2184f1",NA,NA,NA,"",NA,"Lesson",NA,"AUST-ST-052","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"CDACDE58-B7FD-4791-B6FD-9457F175A87A","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",145.51646,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"1885",NA,NA,"Anthony Berberian, Heok Hui Tan, Hugh Morrison, Lisa Becking, Vanessa Knutson",NA,"",NA,NA,NA,"",15,NA,NA,"",NA,"",NA,"","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T14:49:31.611Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,11,NA,NA,"274e8b003502c56cf9ede0fcae6710c9d2537037",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"Papua New Guinea","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"Madang Province","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-5.105166,NA,"544fcf45-9a17-45c3-98e8-0294c872241e",NA,NA,"",NA,NA,NA,"14725-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",2012,NA,NA,"544fcf45-9a17-45c3-98e8-0294c872241e",NA,NA,NA,"",NA,"Lesson",NA,"PR35","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"D61E81F8-6E87-4C58-A239-112A503ADD43","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",145.821671,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"1970",NA,NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"Guam Island","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T16:12:58.877Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5263af7f56c6a1ce64d1ed111c985b815fe79a6c",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"USA","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"Mariana Islands","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,13.5,NA,"3be9e5f7-8519-4b66-88b1-1ba838aa3c9e",NA,NA,"",NA,NA,NA,"10718-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",NA,NA,NA,"3be9e5f7-8519-4b66-88b1-1ba838aa3c9e",NA,NA,NA,"",NA,"Lesson",NA,"GUOK10-St-000","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"8705A2E4-E6E0-48FD-B713-F497C1784E28","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",144.8,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"1976",NA,NA,"François Michonneau, Masami Obuchi",NA,"",NA,NA,NA,"",7,NA,NA,"",NA,"",NA,"Okinawa","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T17:35:59.767Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,NA,NA,"18183bb709b23f51e191d5f4c5ab88d8c04be0bb",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"Japan","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"Ryukyus","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,26.32577,NA,"13248f11-429e-47a3-8cd2-73fce25665dc",NA,NA,"",NA,NA,NA,"10937-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",2011,NA,NA,"13248f11-429e-47a3-8cd2-73fce25665dc",NA,NA,NA,"",NA,"Lesson",NA,"FMOK11-St-16","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"F07082AB-1972-45CF-8E79-B03B1E24CB4C","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",127.744874,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"1982",NA,NA,"Sun Kim",NA,"",NA,NA,NA,"",23,NA,NA,"",NA,"",NA,"","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T18:40:28.347Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,3,NA,NA,"0e94e6415be515208e369b3c2c6ba234bf4fcc1c",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"USA","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"Wake Island","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,19.3,NA,"c30f541e-9077-4eee-a057-93bad3877016",NA,NA,"",NA,NA,NA,"11519-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",2009,NA,NA,"c30f541e-9077-4eee-a057-93bad3877016",NA,NA,NA,"",NA,"Lesson",NA,"Kim-WAK-St-04","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"EA1270E4-6ED7-4589-AB1D-CC1D88C5F366","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",166.7,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"2022",NA,NA,"François Michonneau, Masami Obuchi",NA,"",NA,NA,NA,"",7,NA,NA,"",NA,"",NA,"Okinawa","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T16:39:54.908Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,NA,NA,"e808699ac60abbc3cb6af2ae720af6295bf16920",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"Japan","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"Ryukyus","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,26.32577,NA,"e84382f6-963a-4d0c-8cad-ec828669a5bd",NA,NA,"",NA,NA,NA,"10935-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",2011,NA,NA,"e84382f6-963a-4d0c-8cad-ec828669a5bd",NA,NA,NA,"",NA,"Lesson",NA,"FMOK11-St-16","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"43930324-69B3-478E-AB31-ED03CAFBF49C","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",127.744874,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"2024",NA,NA,"Jenna Moore",NA,"",NA,NA,NA,"",7,NA,NA,"",NA,"",NA,"","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T18:01:12.799Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,NA,NA,"af065fefba940fde98d4b9586bf97b6016819304",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"Maldives","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,3.14294,NA,"56651db5-1ef1-4b77-a2b8-53293475c55f",NA,NA,"",NA,NA,NA,"16046-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",2014,NA,NA,"56651db5-1ef1-4b77-a2b8-53293475c55f",NA,NA,NA,"",NA,"Lesson",NA,"MG-07","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"9E039D25-B413-4F07-A14D-0B8C91D31433","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",73.01206,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"2028",NA,NA,"Paulay, G.",NA,"",NA,NA,NA,"",4,NA,NA,"",NA,"",NA,"Mauke Island","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T17:09:40.873Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,12,NA,NA,"a116cdb88a3e4713c4b49bdedfb5ac65c4ec7dc9",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"Cook Islands","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"Cook Islands","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"92309cd6-3b0e-4355-b67e-1e03277c7b30",NA,NA,"",NA,NA,NA,"1361-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",1984,NA,NA,"92309cd6-3b0e-4355-b67e-1e03277c7b30",NA,NA,NA,"",NA,"Lesson",NA,"HMAK-005","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"237C880E-3388-4640-A711-7C44BD24ACFC","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",NA,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"2135",NA,NA,"John Starmer",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"Majuro Atoll","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T11:18:13.190Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"da9613765f2d1be213b72234e62147d69542b8f6",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"Republic of the Marshall Islands","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"Marshall Islands","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"86d8a02f-0939-4407-9a80-8d5ccc0cf322",NA,NA,"",NA,NA,NA,"13264-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",2012,NA,NA,"86d8a02f-0939-4407-9a80-8d5ccc0cf322",NA,NA,NA,"",NA,"Lesson",NA,"ZZZ-076087","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"0D6E1FF8-85D5-44B7-A6B5-E7F0ACE0A1AC","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",NA,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"2250",NA,NA,"Paulay, G.",NA,"",NA,NA,NA,"",28,NA,NA,"",NA,"",NA,"Guam Island","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T14:15:59.313Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"efd611df226110c99c0600c8b4cf4bdd20cb3e74",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"USA","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"Mariana Islands","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,13.5,NA,"a9644dca-75d6-4d83-81d9-e0fc9e89251c",NA,NA,"",NA,NA,NA,"4746-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",2003,NA,NA,"a9644dca-75d6-4d83-81d9-e0fc9e89251c",NA,NA,NA,"",NA,"Lesson",NA,"BGUAM-121","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"493EBEA2-753A-4134-A0EF-AF11192CC77E","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",144.8,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"2254",NA,NA,"Arthur Anker, Patrick Norby, Gustav Paulay",NA,"",NA,NA,NA,"",9,NA,NA,"",NA,"",NA,"","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T17:10:47.733Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,3,NA,NA,"e61fd1e80a5c11a405fa9d9b71872963bc767922",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"Saudi Arabia","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,16.4892,NA,"c30c06d3-d69b-4c96-af01-b676bbb127e2",NA,NA,"",NA,NA,NA,"13970-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",2013,NA,NA,"c30c06d3-d69b-4c96-af01-b676bbb127e2",NA,NA,NA,"",NA,"Lesson",NA,"SAFA-019","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"AB3B1842-BE22-4B9C-A0CD-264E2C4A8319","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",41.94432,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"2284",NA,NA,"Yoshihisa Fujita, Daisuke Uyeno",NA,"",NA,NA,NA,"",14,NA,NA,"",NA,"",NA,"Okinawa","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T10:33:40.783Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,NA,NA,"eaf77179a0d958445c96a19af31dbc8320db7442",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"Japan","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"Ryukyus","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,26.444199,NA,"c9d4a286-33d4-4c67-a45d-3788e7ac2af1",NA,NA,"",NA,NA,NA,"10977-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",2011,NA,NA,"c9d4a286-33d4-4c67-a45d-3788e7ac2af1",NA,NA,NA,"",NA,"Lesson",NA,"FMOK11-St-20","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"40912651-4A45-4FAE-9FAE-9125948A07C5","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",127.772746,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
"2291",NA,NA,"François Michonneau",NA,"",NA,NA,NA,"",17,NA,NA,"",NA,"",NA,"","","","Holothuriidae","","",NA,NA,NA,NA,NA,"2014-09-12T10:48:28.661Z","",NA,"",NA,NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,"",NA,NA,NA,"Aspidochirotida",NA,NA,NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"7e595e80bc6d20d5eeb4965c69627ee2016f2bd7",NA,NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,"",NA,"Australia","",NA,"",NA,NA,"Holothuria",NA,NA,NA,"09/08/2014",NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"",NA,"Queensland","","","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,-14.7429,NA,"3ad193d1-f957-46ee-883a-9a0a629907f8",NA,NA,"",NA,NA,NA,"8419-Echinodermata",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",2009,NA,NA,"3ad193d1-f957-46ee-883a-9a0a629907f8",NA,NA,NA,"",NA,"Lesson",NA,"AUST-ST-051","edulis",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"E7110ACA-CCC5-4421-9D1C-AB848C9F5D7A","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"PreservedSpecimen",NA,NA,"Holothuria edulis",145.5143,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,""
